EventId,EventTemplate
E1620,SAML assertions are <*> or no longer valid based on RP identifier [<*>] and identity provider identifier [<*>]
E1621,Requesting security token for principal [<*>] and registered service [<*>]
E1622,Unable to match the resource [<*>] against pattern [<*>] for normalization
E1623,User [<*>] is not authorized to access the requested resource allowed to roles [<*>]
E1624,INFO Could not retrieve input stream from resource. Moving on... <*>
E1625,WARN Could not retrieve input stream from resource. Moving on... <*>
E1626,ERROR Could not retrieve input stream from resource. Moving on... <*>
E1627,DEBUG Could not retrieve input stream from resource. Moving on... <*>
E1628,TRACE Could not retrieve input stream from resource. Moving on... <*>
E1629,FATAL Could not retrieve input stream from resource. Moving on... <*>
E1630,Found multiple values for principal id attribute: [<*>]. Using first value=[<*>].
E1631,Falling back unto default login config [<*>] under [<*>]
E1632,Encrypted method [<*>] is not supported for algorithm [<*>]. Accepted methods are [<*>]
E1633,==== Encryption Secret ====[<*>]
E1634,Reading LDAP entry line [<*>]
E1635,Provided user code [<*>] linked to device code [<*>] is approved
E1636,Registered service template definition [<*>] cannot be found and is not applicable to [<*>]
E1637,Checking [<*>] against [<*>] with pattern [<*>] for attribute [<*>]
E1638,Located [<*>] file(s)
E1639,Unable to fetch from <*>
E1640,Unable to fetch due to <*>
E1641,Unable to fetch certificate <*>
E1642,Unable to fetch <*>
E1643,"ACR [<*>] is not defined as a supported ACR in CAS configuration, [<*>]"
E1644,caused by <*>
E1645,The selected username attribute [<*>] was retrieved as a direct principal attribute and not through the attribute release policy for service [<*>]. CAS is unable to detect new attribute values for [<*>] after authentication unless the attribute is explicitly authorized for release via the service attribute release policy.
E1646,Attempting to locate service template definitions from [<*>]
E1647,"File [<*>] does not exist, is not readable or is empty"
E1648,"Evaluating multifactor authentication bypass properties for principal [<*>], service [<*>], and provider [<*>]"
E1649,"Principal attributes extracted for [<*>] are [name: <*>, email: <*>, role: <*>]"
E1650,Deleted [<*>] record(s)
E1651,Service is not found in the local service registry for this CAS node. CAS will use the cache entry [<*>] instead and will update the service registry of this CAS node with the cache entry for future look-ups
E1652,"Generating JWT for subject [<*>] with signing key size [<*>] bits, signing algorithm [<*>], encryption key size [<*>] bits, encryption method [<*>] and encryption algorithm [<*>]"
E1653,Attributes are not encoded via JsonAttributeEncoder. Total of <*> attributes will be returned for service <*>
E1654,Attributes are not encoded via XmlAttributeEncoder. Total of <*> attributes will be returned for service <*>
E1655,Attributes are not encoded via Base64AttributeEncoder. Total of <*> attributes will be returned for service <*>
E1656,Attributes are not encoded via BinaryAttributeEncoder. Total of <*> attributes will be returned for service <*>
E1657,Attributes are not encoded via <*>. Total of <*> attributes will be returned for service <*>
E1658,Resulting service definition after merging with template [<*>] is:<*>
E1659,Error parsing certificate for subject alt names [<*>]: [java.security.cert.CertificateParsingException: invalid DER-encoded certificate data]java.security.cert.CertificateParsingException
E1660,Error parsing certificate for subject alt names [<*>]: [java.io.IOException: Invalid encoding for subjectAltName]java.io.IOException
E1661,Error parsing certificate for subject alt names [<*>]: [java.lang.NullPointerException: null input buffer]java.lang.NullPointerException
E1662,Error parsing certificate for subject alt names [<*>]: [java.security.cert.CertificateExpiredException: NotAfter: <*>]java.security.cert.CertificateExpiredException
E1663,Error parsing certificate for subject alt names [<*>]: [java.security.cert.CertificateNotYetValidException: NotBefore: <*>]java.security.cert.CertificateNotYetValidException
E1664,Error parsing certificate for subject alt names [<*>]: [java.security.NoSuchAlgorithmException: unrecognized algorithm name: <*>]java.security.NoSuchAlgorithmException
E1665,Error parsing certificate for subject alt names [<*>]: [java.security.InvalidKeyException: invalid key format]java.security.InvalidKeyException
E1666,Error parsing certificate for subject alt names [<*>]: [java.security.SignatureException: Signature does not match.]java.security.SignatureException
E1667,Error parsing certificate for subject alt names [<*>]: [java.security.spec.InvalidKeySpecException]
E1668,Error parsing certificate for subject alt names [<*>]: [javax.net.ssl.SSLHandshakeException: Received fatal alert: bad_certificate]javax.net.ssl.SSLHandshakeException
E1669,Error parsing certificate for subject alt names [<*>]: [javax.net.ssl.SSLPeerUnverifiedException: peer not authenticated]javax.net.ssl.SSLPeerUnverifiedException
E1670,Error parsing certificate for subject alt names [<*>]: [<*>.net.ssl.SSLProtocolException
E1671,Error parsing certificate for subject alt names [<*>]: [javax.net.ssl.SSLKeyException: RSA premaster secret error]javax.net.ssl.SSLKeyException
E1672,Error parsing certificate for subject alt names [<*>]: [javax.net.ssl.SSLException: Connection has been shutdown]javax.net.ssl.SSLException
