LineId,EventId,Content,EventTemplate
17193,E3,scontent-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17194,E3,www.facebook.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17195,E3,0-edge-chat.facebook.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17196,E3,5-edge-chat.facebook.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17197,E3,5-edge-chat.facebook.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17198,E3,zhihu-web-analytics.zhihu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17199,E5,"fonts.gstatic.com:443 close, 463 bytes sent, 4787 bytes (4.67 KB) received, lifetime 00:10","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17200,E3,zhihu-web-analytics.zhihu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17201,E3,video-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17202,E3,video-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17203,E3,video-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17204,E3,video-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17205,E3,video-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17206,E3,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17207,E5,"video-hkg3-2.xx.fbcdn.net:443 close, 335 bytes sent, 3828 bytes (3.73 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17208,E5,"video-hkg3-2.xx.fbcdn.net:443 close, 335 bytes sent, 3826 bytes (3.73 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17209,E5,"video-hkg3-2.xx.fbcdn.net:443 close, 335 bytes sent, 3828 bytes (3.73 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17210,E3,1-edge-chat.facebook.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17211,E1,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:35","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17212,E5,"video-hkg3-2.xx.fbcdn.net:443 close, 335 bytes sent, 3827 bytes (3.73 KB) received, lifetime 00:15","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17213,E5,"0-edge-chat.facebook.com:443 close, 338 bytes sent, 3827 bytes (3.73 KB) received, lifetime 00:16","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17214,E5,"5-edge-chat.facebook.com:443 close, 338 bytes sent, 3826 bytes (3.73 KB) received, lifetime 00:16","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17215,E5,"pic4.zhimg.com:443 close, 330 bytes sent, 3763 bytes (3.67 KB) received, lifetime 00:18","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17216,E1,"fonts.gstatic.com:443 close, 733 bytes sent, 229 bytes received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17217,E5,"lh3.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17218,E5,"play.google.com:443 close, 465 bytes sent, 4789 bytes (4.67 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17219,E5,"pic4.zhimg.com:443 close, 330 bytes sent, 3763 bytes (3.67 KB) received, lifetime 00:18","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17220,E5,"pic4.zhimg.com:443 close, 330 bytes sent, 3763 bytes (3.67 KB) received, lifetime 00:18","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17221,E5,"zhihu-web-analytics.zhihu.com:443 close, 343 bytes sent, 3122 bytes (3.04 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17222,E1,"zhihu-web-analytics.zhihu.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17223,E5,"video-hkg3-2.xx.fbcdn.net:443 close, 339 bytes sent, 3827 bytes (3.73 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17224,E1,"5-edge-chat.facebook.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:16","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17225,E5,"zhstatic.zhihu.com:443 close, 332 bytes sent, 3763 bytes (3.67 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17226,E5,"zhihu-web-analytics.zhihu.com:443 close, 343 bytes sent, 3122 bytes (3.04 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17227,E5,"www.zhihu.com:443 close, 327 bytes sent, 3699 bytes (3.61 KB) received, lifetime 00:18","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17228,E5,"www.zhihu.com:443 close, 327 bytes sent, 3699 bytes (3.61 KB) received, lifetime 00:18","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17229,E5,"fonts.gstatic.com:443 close, 461 bytes sent, 4786 bytes (4.67 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17230,E5,"www.zhihu.com:443 close, 327 bytes sent, 3699 bytes (3.61 KB) received, lifetime 00:18","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17231,E5,"pic4.zhimg.com:443 close, 330 bytes sent, 3763 bytes (3.67 KB) received, lifetime 00:18","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17232,E5,"zhihu-web-analytics.zhihu.com:443 close, 643 bytes sent, 3122 bytes (3.04 KB) received, lifetime 00:15","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17233,E1,"f-log-extension.grammarly.io:443 close, 0 bytes sent, 0 bytes received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17234,E5,"zhihu-web-analytics.zhihu.com:443 close, 343 bytes sent, 3122 bytes (3.04 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17235,E5,"zhihu-web-analytics.zhihu.com:443 close, 343 bytes sent, 3122 bytes (3.04 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17236,E3,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17237,E4,"i.ytimg.com:443 close, 2853 bytes (2.78 KB) sent, 288757 bytes (281 KB) received, lifetime 08:42","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17238,E4,"www.googleadservices.com:443 close, 1524 bytes (1.48 KB) sent, 1228 bytes (1.19 KB) received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17239,E4,"fcmatch.google.com:443 close, 2213 bytes (2.16 KB) sent, 1873 bytes (1.82 KB) received, lifetime 04:21","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17240,E4,"fcmatch.youtube.com:443 close, 2330 bytes (2.27 KB) sent, 1281 bytes (1.25 KB) received, lifetime 04:20","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17241,E3,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17242,E4,"f-log-extension.grammarly.io:443 close, 1363 bytes (1.33 KB) sent, 3627 bytes (3.54 KB) received, lifetime 01:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17243,E3,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17244,E4,"i9.ytimg.com:443 close, 3200 bytes (3.12 KB) sent, 1079139 bytes (1.02 MB) received, lifetime 07:12","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17245,E4,"securepubads.g.doubleclick.net:443 close, 10543 bytes (10.2 KB) sent, 25277 bytes (24.6 KB) received, lifetime 07:27","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17246,E4,"www.google.com:443 close, 13303 bytes (12.9 KB) sent, 2325 bytes (2.27 KB) received, lifetime 04:53","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17247,E4,"cm.g.doubleclick.net:443 close, 7706 bytes (7.52 KB) sent, 2458 bytes (2.40 KB) received, lifetime 04:53","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17248,E4,"scontent-hkg3-2.xx.fbcdn.net:443 close, 3732 bytes (3.64 KB) sent, 804155 bytes (785 KB) received, lifetime 01:10","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17249,E3,scontent-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17250,E3,scontent-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17251,E3,scontent-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17252,E1,"scontent-hkg3-2.xx.fbcdn.net:443 close, 568 bytes sent, 146 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17253,E3,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17254,E4,"live.github.com:443 close, 2992 bytes (2.92 KB) sent, 2033 bytes (1.98 KB) received, lifetime 51:20","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17255,E1,"scontent-hkg3-2.xx.fbcdn.net:443 close, 568 bytes sent, 227 bytes received, lifetime 00:11","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17256,E3,avatars0.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17257,E3,d3cv4a9a9wh0bt.cloudfront.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17258,E3,assets-cdn.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17259,E3,assets-cdn.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17260,E3,www.google-analytics.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17261,E3,live.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17262,E3,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17263,E3,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17264,E3,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17265,E4,"pagead2.googlesyndication.com:443 close, 16398 bytes (16.0 KB) sent, 93642 bytes (91.4 KB) received, lifetime 07:56","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17266,E4,"googleads.g.doubleclick.net:443 close, 27600 bytes (26.9 KB) sent, 125587 bytes (122 KB) received, lifetime 05:22","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17267,E4,"www.youtube.com:443 close, 117228 bytes (114 KB) sent, 470165 bytes (459 KB) received, lifetime 18:06","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17268,E4,"github.com:443 close, 2584 bytes (2.52 KB) sent, 28956 bytes (28.2 KB) received, lifetime 00:12","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17269,E4,"api.github.com:443 close, 487208 bytes (475 KB) sent, 6745 bytes (6.58 KB) received, lifetime 00:12","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17270,E4,"s.youtube.com:443 close, 95516 bytes (93.2 KB) sent, 16834 bytes (16.4 KB) received, lifetime 18:16","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17271,E3,203.205.151.164:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17272,E5,"203.205.151.164:80 close, 357 bytes sent, 1050 bytes (1.02 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17273,E3,203.205.151.204:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17274,E1,"203.205.151.204:80 close, 425 bytes sent, 161 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17275,E4,"zhihu-web-analytics.zhihu.com:443 close, 3634 bytes (3.54 KB) sent, 4569 bytes (4.46 KB) received, lifetime 02:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17276,E4,"scontent-hkg3-2.xx.fbcdn.net:443 close, 2362 bytes (2.30 KB) sent, 142937 bytes (139 KB) received, lifetime 01:05","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17277,E4,"video-hkg3-2.xx.fbcdn.net:443 close, 58373 bytes (57.0 KB) sent, 8896991 bytes (8.48 MB) received, lifetime 02:25","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17278,E4,"1-edge-chat.facebook.com:443 close, 37407 bytes (36.5 KB) sent, 7197 bytes (7.02 KB) received, lifetime 02:24","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17279,E4,"www.facebook.com:443 close, 270836 bytes (264 KB) sent, 1094818 bytes (1.04 MB) received, lifetime 02:27","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17280,E1,"collector.githubapp.com:443 close, 0 bytes sent, 0 bytes received, lifetime 01:00","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17281,E4,"collector.githubapp.com:443 close, 2160 bytes (2.10 KB) sent, 4207 bytes (4.10 KB) received, lifetime 01:07","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17282,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17283,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17284,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17285,E1,"get.sogou.com:80 close, 859 bytes sent, 368 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17286,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17287,E1,"get.sogou.com:80 close, 879 bytes sent, 348 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17288,E3,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17289,E5,"unpkg.zhimg.com:443 close, 775 bytes sent, 3806 bytes (3.71 KB) received, lifetime 03:31","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17290,E5,"d3cv4a9a9wh0bt.cloudfront.net:443 close, 820 bytes sent, 5619 bytes (5.48 KB) received, lifetime 02:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17291,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17292,E1,"get.sogou.com:80 close, 879 bytes sent, 0 bytes received, lifetime 00:05","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17293,E5,"ssl.google-analytics.com:443 close, 974 bytes sent, 4680 bytes (4.57 KB) received, lifetime 04:02","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17294,E4,"notifications.google.com:443 close, 2693 bytes (2.62 KB) sent, 3163 bytes (3.08 KB) received, lifetime 04:15","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17295,E4,"www.google.com:443 close, 2436 bytes (2.37 KB) sent, 20199 bytes (19.7 KB) received, lifetime 04:15","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17296,E2,"safebrowsing.googleapis.com:443 close, 1343 bytes (1.31 KB) sent, 985 bytes received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
17297,E3,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17298,E3,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17299,E3,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17300,E3,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17301,E3,avatars1.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17302,E3,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17303,E4,"client-cf.dropbox.com:443 close, 9985 bytes (9.75 KB) sent, 9719 bytes (9.49 KB) received, lifetime 01:27","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17304,E4,"client-cf.dropbox.com:443 close, 22083 bytes (21.5 KB) sent, 71944 bytes (70.2 KB) received, lifetime 01:28","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17305,E4,"mail.google.com:443 close, 2921 bytes (2.85 KB) sent, 2233 bytes (2.18 KB) received, lifetime 04:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17306,E4,"github.com:443 close, 2631 bytes (2.56 KB) sent, 18533 bytes (18.0 KB) received, lifetime 00:11","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17307,E4,"github.com:443 close, 1328 bytes (1.29 KB) sent, 5692 bytes (5.55 KB) received, lifetime 00:11","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17308,E5,"api.github.com:443 close, 951 bytes sent, 4402 bytes (4.29 KB) received, lifetime 00:10","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17309,E4,"d.dropbox.com:443 close, 4041 bytes (3.94 KB) sent, 5290 bytes (5.16 KB) received, lifetime 01:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17310,E3,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17311,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17312,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17313,E4,"clients6.google.com:443 close, 2499 bytes (2.44 KB) sent, 6044 bytes (5.90 KB) received, lifetime 04:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17314,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17315,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17316,E3,api.dropboxapi.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17317,E3,thunder.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17318,E3,beacon.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17319,E4,"www.evernote.com:443 close, 2487 bytes (2.42 KB) sent, 2339 bytes (2.28 KB) received, lifetime 04:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17320,E1,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:35","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17321,E1,"collector.githubapp.com:443 close, 0 bytes sent, 0 bytes received, lifetime 01:00","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17322,E4,"collector.githubapp.com:443 close, 2075 bytes (2.02 KB) sent, 4207 bytes (4.10 KB) received, lifetime 01:06","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17323,E4,"www.google.com.hk:443 close, 6301 bytes (6.15 KB) sent, 138305 bytes (135 KB) received, lifetime 05:41","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17324,E4,"pic4.zhimg.com:443 close, 1542 bytes (1.50 KB) sent, 4034 bytes (3.93 KB) received, lifetime 05:44","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17325,E4,"static.zhihu.com:443 close, 4120 bytes (4.02 KB) sent, 4550 bytes (4.44 KB) received, lifetime 05:44","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17326,E4,"www.zhihu.com:443 close, 1685 bytes (1.64 KB) sent, 10151 bytes (9.91 KB) received, lifetime 05:44","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17327,E2,"www.zhihu.com:80 close, 1208 bytes (1.17 KB) sent, 273 bytes received, lifetime 05:44","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
17328,E4,"www.zhihu.com:443 close, 4049 bytes (3.95 KB) sent, 15355 bytes (14.9 KB) received, lifetime 05:44","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17329,E3,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17330,E3,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17331,E4,"live.github.com:443 close, 1501 bytes (1.46 KB) sent, 4031 bytes (3.93 KB) received, lifetime 04:11","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17332,E3,live.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17333,E3,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17334,E3,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17335,E3,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17336,E4,"github.com:443 close, 2623 bytes (2.56 KB) sent, 28961 bytes (28.2 KB) received, lifetime 00:11","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17337,E5,"client-cf.dropbox.com:443 close, 897 bytes sent, 3860 bytes (3.76 KB) received, lifetime 01:01","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17338,E5,"client-cf.dropbox.com:443 close, 933 bytes sent, 4519 bytes (4.41 KB) received, lifetime 01:01","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17339,E4,"client-cf.dropbox.com:443 close, 6358 bytes (6.20 KB) sent, 16353 bytes (15.9 KB) received, lifetime 01:06","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17340,E4,"api.github.com:443 close, 486588 bytes (475 KB) sent, 4402 bytes (4.29 KB) received, lifetime 00:12","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17341,E4,"api.dropboxapi.com:443 close, 3933 bytes (3.84 KB) sent, 9177 bytes (8.96 KB) received, lifetime 01:02","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17342,E4,"client-cf.dropbox.com:443 close, 7083 bytes (6.91 KB) sent, 18693 bytes (18.2 KB) received, lifetime 01:18","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17343,E5,"assets-cdn.github.com:443 close, 830 bytes sent, 94042 bytes (91.8 KB) received, lifetime 05:10","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17344,E4,"avatars0.githubusercontent.com:443 close, 1201 bytes (1.17 KB) sent, 4891 bytes (4.77 KB) received, lifetime 05:11","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
17345,E1,"collector.githubapp.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:58","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17346,E5,"assets-cdn.github.com:443 close, 826 bytes sent, 175366 bytes (171 KB) received, lifetime 05:10","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
17347,E1,"github.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:59","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
17348,E3,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17349,E3,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17350,E3,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17351,E3,avatars2.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17352,E3,avatars0.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17353,E3,avatars0.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
17354,E3,avatars0.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
