EventId,EventTemplate
E1323,Skipping due to alignment mismatch. op: <*>
E1324,Skipping due to alignment setting failure. op: <*>
E1325,Skipping due to bias layout and alignment setting failure. op: <*>
E1326,"Detected change in configuration name. Original name: <*>, filtered configuration name: <*>"
E1327,"Got cutlass configs: total number of ops: <*>,"
E1328,Failed to prefetch_stages for <*> with exception <*>: <*>
E1329,"Op <*> is not compatible due to invalid number of pipeline prefetch stages. Parameters: kBatch=<*>, block_gemm_pipeline_version=<*>, prefetch_stages=<*>, num_k_loop=<*>"
E1330,Unspecified Composable Kernel include dir
E1331,"make_run_fn: self.kernel_name=<*>, self.source_file=<*>, self.hash_key=<*>, self.DLL=<*>, args=<*>, self.extra_args=<*>"
E1332,"update_workspace_size called: new workspace size=<*>, self.kernel_name=<*>, self.source_file=<*>, self.hash_key=<*>, self.DLL=<*>, args=<*>, self.extra_args=<*>"
E1333,Ignored OSError in pool shutdown: [Errno <*>] <*> <*> not connected
E1334,Ignored OSError in pool shutdown: [Errno <*>] <*>
E1335,"DDP bucketing: <*>, count=<*>, curr_size=<*>, bucket_size=<*>"
E1336,"Decompose aten::<*> with input shape: (<*>, <*>), (<*>, <*>)"
E1337,"Decompose aten::<*> with input shape: (<*>, <*>)"
E1338,exception when update <*> meta data with stack error tracekey <*>: '<*>'
E1339,GreedyFusion: key = <*>; subset size = <*>
E1340,IndependentSubsetRule: key = <*>; subset size = <*>
E1341,GraphFusion: key = <*>; subset size = <*>
E1342,OptimizationRule: key = <*>; subset size = <*>
E1343,SubgraphFusion: key = <*>; subset size = <*>
E1344,LazyFusion: key = <*>; subset size = <*>
E1345,NodeFusion: key = <*>; subset size = <*>
E1346,GraphOptimization: key = <*>; subset size = <*>
E1347,SubsetFusion: key = <*>; subset size = <*>
E1348,GreedySubset: key = <*>; subset size = <*>
E1349,LazySubset: key = <*>; subset size = <*>
E1350,IndependentFusion: key = <*>; subset size = <*>
E1351,OptimizedFusion: key = <*>; subset size = <*>
E1352,SubgraphOptimization: key = <*>; subset size = <*>
E1353,LazyGraphFusion: key = <*>; subset size = <*>
E1354,Mismatch keys found before and after pre/post grad fx passes.
E1355,keys before pre/post grad fx passes <*>
E1356,keys after pre/post grad fx passes <*>
E1357,Mismatch parameter name <*> does not exist after pre/post grad fx passes
E1358,Mismatch parameter values found before and after pre/post grad fx passes.
E1359,value before pre/post grad fx passes <*>
E1360,value after pre/post grad fx passes <*>
E1361,"Mismatch fw output length. before transformation: <*>, after transformation: <*>"
E1362,forward output before pre/post grad fx passes <*>
E1363,forward output after pre/post grad fx passes tensor(<*>)
E1364,forward output after pre/post grad fx passes <*>
E1365,"compare parameters. Numerical result : {""parameter_diff"": <*>, ""max_diff"": <*>, ""min_diff"": <*>}"
E1366,"compare loss/predict. Numerical result : {""loss_diff"": <*>, ""predict_diff"": <*>}"
E1367,compare param grad. Numerical result : All gradients match within the specified precision.
E1368,compare param grad. Numerical result : Gradients for layer <*> do not match; difference exceeds threshold.
E1369,"compare param grad. Numerical result : Gradients for all layers match, but with minor numerical differences."
E1370,compare param grad. Numerical result : Gradients for layers <*> and <*> do not match; difference is significant.
E1371,compare param grad. Numerical result : Gradients for all parameters match perfectly.
E1372,compare param grad. Numerical result : Gradients for parameter <*> in layer <*> do not match; difference is <*>.
E1373,"compare param grad. Numerical result : Gradients for all parameters match, but with a small numerical difference in <*> <*>."
E1374,"compare parameters with optimizer added. Numerical result : {""parameter_diff"": <*>, ""tolerance"": <*>}"
E1375,Exception when optimizer is added to <*> parameter names
E1376,no parameter with <*> to compare with length <*> before transformation and the length <*> after transformation
E1377,Runtime numeric check failed in <*> <*> passes with error: <*>: <*>
E1378,"For node Conv2D, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1379,"For node Dense, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1380,"For node MaxPool, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1381,"For node BatchNorm, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1382,"For node Dropout, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1383,"For node Flatten, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1384,"For node ReLU, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1385,"For node Softmax, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1386,"For node Embedding, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1387,"For node LSTM, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1388,"For node <*>, attempted to reinplace <*>. We were unable to reinplace <*>; <*> (if non-empty) are possible missed reinplacing opportunities that may be bad for memory usage and performance. Total size of missed opportunities with static shapes is : <*> bytes."
E1389,couldn't find <*>
E1390,example value absent for node: <*>
E1391,dynamic shape not supported: <*>
E1392,val absent for node: tensor('<*>')
E1393,"Tuned aten.bmm: m=<*>, n=<*>, k=<*>, mat1_dtype=<*>, mat2_dtype=<*>, output_layout=<*>"
E1394,"Tuned aten.baddbmm: m=<*>, n=<*>, k=<*>, mat1_dtype=<*>, mat2_dtype=<*>, inp=<*>, output_layout=<*>"
E1395,"Tuned aten.mm: m=<*>, n=<*>, k=<*>, mat1_dtype=<*>, mat2_dtype=<*>, output_layout=<*>"
E1396,"Tuned aten._int_mm: m=<*>, n=<*>, k=<*>, mat1_dtype=<*>, mat2_dtype=<*>, output_layout=<*>"
E1397,"Tuned aten.addmm: m=<*>, n=<*>, k=<*>, mat1_dtype=<*>, mat2_dtype=<*>, output_layout=<*>"
E1398,"No choices for GEMM, using ATen backend as fallback. This behavior is being deprecated. Please add include Aten in max_autotune_gemm_backends."
E1399,"No choices for GEMM, chose not to fallback to ATen backend. To temporarily change this behavior, set autotune_fallback_to_aten to True via TORCHINDUCTOR_AUTOTUNE_FALLBACK_TO_ATEN=<*>, but this knob is being deprecated. The long term fix is to include Aten in max_autotune_gemm_backends."
E1400,"Tuned aten._scaled_mm.default: m=<*>, n=<*>, k=<*>, mat1_dtype=<*>, mat2_dtype=<*>, output_layout=<*>"
E1401,Saving AOTI generated file <*> to archive in <*>
E1402,AOTICompiledModel deepcopy warning: <*> is not deepcopied.
E1403,Writing buffer to tmp file located at <*>
E1404,"<*> is not passed on the <*>, unable to use autotune remote cache"
E1405,"Warning, failed to recreate remote cache after pickling"
E1406,Save coordesc tuning result to <*>
E1407,Save heuristic tuning result to <*>
E1408,= Do coordinate descent tuning for <*> =
E1409,"Baseline Config <*>, baseline timing <*>"
E1410,"Improve from <*> -> <*>, <*>"
E1411,CachingAutotuner gets <*> configs for <*>
E1412,"Dynamically scale down max_batch_size from TritonConfig(cpu: <*>, gpu: <*>) and get a new TritonConfig(cpu: <*>, gpu: <*>)"
E1413,"Dynamically scale down num_instances from TritonConfig(cpu: <*>, memory: <*>) and get a new TritonConfig(cpu: <*>, memory: <*>)"
E1414,"Dynamically scale down concurrency_limit from TritonConfig(gpu: <*>, memory: <*>) and get a new TritonConfig(gpu: <*>, memory: <*>)"
E1415,"Dynamically scale down timeout_microseconds from TritonConfig(cpu: <*>, memory: <*>) and get a new TritonConfig(cpu: <*>, memory: <*>)"
E1416,"Dynamically scale down response_cache_size from TritonConfig(cpu: <*>, gpu: <*>) and get a new TritonConfig(cpu: <*>, gpu: <*>)"
E1417,"Dynamically scale down max_queue_delay_microseconds from TritonConfig(gpu: <*>, memory: <*>) and get a new TritonConfig(gpu: <*>, memory: <*>)"
E1418,"Dynamically scale down min_compute_capability from TritonConfig(cpu: <*>, memory: <*>) and get a new TritonConfig(cpu: <*>, memory: <*>)"
E1419,"Dynamically scale down max_compute_capability from TritonConfig(gpu: <*>, memory: <*>) and get a new TritonConfig(gpu: <*>, memory: <*>)"
E1420,"Dynamically scale down priority from TritonConfig(cpu: <*>, gpu: <*>) and get a new TritonConfig(cpu: <*>, gpu: <*>)"
E1421,Dynamically scale down instance_group_count from <*> and get a new <*>
E1422,"Dynamically scale down thread_pool_size from TritonConfig(gpu: <*>, memory: <*>) and get a new TritonConfig(gpu: <*>, memory: <*>)"
E1423,"Dynamically scale down pinned_memory_pool_size from TritonConfig(cpu: <*>, memory: <*>) and get a new TritonConfig(cpu: <*>, memory: <*>)"
E1424,"Dynamically scale down max_concurrent_requests from TritonConfig(gpu: <*>, memory: <*>) and get a new TritonConfig(gpu: <*>, memory: <*>)"
E1425,Dynamically scale down max_sequence_length from <*> and get a new <*>
E1426,"Dynamically scale down max_batch_latency_microseconds from TritonConfig(gpu: <*>, memory: <*>) and get a new TritonConfig(gpu: <*>, memory: <*>)"
E1427,Triton compilation failed: <*> to compile kernel '<*>'\nmetadata: <*>
E1428,Triton compilation failed: <*> in function '<*>'\nmetadata: <*>
E1429,Triton compilation failed: <*> to allocate memory for '<*>'\nmetadata: <*>
E1430,Triton compilation failed: <*> mismatch in '<*>'\nmetadata: <*>
E1431,Triton compilation failed: <*> argument in '<*>'\nmetadata: <*>
E1432,Triton compilation failed: <*> in '<*>'\nmetadata: <*>
E1433,Skip config <*> because of register spilling: <*>
E1434,"Benchmark all input configs for <*>, get:"
E1435,"config1: <*>, nreg <*>, nspill <*>, #shared-mem <*>"
E1436,"config2: <*>, nreg <*>, nspill <*>, #shared-mem <*>"
E1437,"config3: <*>, nreg <*>, nspill <*>, #shared-mem <*>"
E1438,"config4: <*>, nreg <*>, nspill <*>, #shared-mem <*>"
E1439,"config5: <*>, nreg <*>, nspill <*>, #shared-mem <*>"
E1440,"<*>: <*>, nreg <*>, nspill <*>, #shared-mem <*>"
E1441,Save profile bandwidth results to <*>
E1442,failed to write profile bandwidth result into <*>: PermissionError: [Errno <*>] Permission denied: '<*>'
E1443,failed to write profile bandwidth result into <*>: IOError: [Errno <*>] No space left on device: '<*>'
E1444,failed to write profile bandwidth result into <*>: FileNotFoundError: [Errno <*>] <*>: '<*>'
E1445,failed to write profile bandwidth result into <*>: <*>: [Errno <*>] <*>: '<*>'
E1446,autotune caching is disabled by <*>
E1447,Attempted to enable kernel for <*> but no kernel was registered for this device type.
E1448,Attempted to disable kernel for <*> but no kernel was registered for this device type.
E1449,Attempted to disable kernel for GPU but it was already disabled.
E1450,Attempted to disable kernel for CPU but it was already disabled.
E1451,Attempted to disable kernel for FPGA but it was already disabled.
E1452,Attempted to disable kernel for TPU but it was already disabled.
E1453,Attempted to disable kernel for NIC but it was already disabled.
E1454,Attempted to disable kernel for <*> but it was already disabled.
E1455,Attempted to enable kernel for GPU but it was already enabled.
E1456,Attempted to enable kernel for CPU but it was already enabled.
E1457,Attempted to enable kernel for FPGA but it was already enabled.
E1458,Attempted to enable kernel for TPU but it was already enabled.
E1459,Attempted to enable kernel for VPU but it was already enabled.
E1460,Attempted to enable kernel for <*> but it was already enabled.
E1461,Unable to deepcopy the custom object <*>. Defaulting to the user given object. This might be dangerous as side effects may be directly applied to the object.
E1462,<*> is already registered. Previous fake class is overridden with <*>.
E1463,Cannot deregister <*>. Please use register_fake_class to register it first. Or do you deregister it twice?
E1464,fake object of <*> doesn't implement method <*>.
E1465,"Using <*> environment variable for log settings, ignoring call to <*>"
E1466,LazyTraceHandler: disabled because not <*> or <*> on <*>
E1467,LazyTraceHandler: disabled because justknobs_check(<*>) returned <*>
E1468,LazyTraceHandler: disabled because <*> does not exist
E1469,LazyTraceHandler: disabled because <*> is not writeable
E1470,strobelight run id is: <*>
E1471,work function took <*> seconds
E1472,"URL shortening failed: Exception(<*>), using long URL"
E1473,"URL shortening failed: <*>, using long URL"
E1474,compile time strobelight profiling already enabled
E1475,compile time strobelight profiling enabled
E1476,"strobeclient not found, cant enable compile time strobelight profiling, seemslike you are not on a FB machine."
E1477,Unique sample tag for this run is: <*>
E1478,URL to access the strobelight profile at the end of the run: http://example.com/strobelight/profile/<*>
E1479,<*> strobelight success runs out of <*> non-recursive compilation events.
E1480,"profile_compile_time is requested for phase: <*>, frame <*>, while already in running phase: <*>, frame <*>, recursive call ignored"
E1481,profiling frame <*> is skipped due to frame_id_filter <*>
E1482,FakeTensor unrecognized subclass(es): <*>
E1483,FakeTensorMode unrecognized subclass(es): <*>
E1484,real-tensor fallback failed for <*>: <*>; silently ignoring
E1485,failed while attempting to run meta for <*>
E1486,"Comparing non Tensors: <*> and <*>, they must be equal"
E1487,Cannot compare for handle <*> because it wasn't found in the transformed model
E1488,Expecting <*> to have <*> user
E1489,Expecting <*> user to be a <*> op but got <*>
E1490,Operand <*> has runtime flex shape
E1491,"Numa Aware: cores:<*> on different NUMA nodes:<*>. To avoid this behavior, please use <*> knob to make sure number of cores is divisible by <*>. Alternatively, please use <*> knob."
E1492,Overriding value with the one set in environment variable: <*>. Value applied: <*>. Value ignored: <*>
E1493,"only first <*> cores will be used, but you specify <*> cores in core_list"
E1494,"there are <*> core(s) per socket, but you specify <*> ncores_per_instance and skip_cross_node_cores. Please make sure --ncores-per-instance < core(s) per socket"
E1495,"<*> is set, but there are no cross-node cores."
E1496,<*> is exclusive to <*>. <*> won't take effect even if it is set explicitly.
E1497,<*> is exclusive to <*>. They won't take effect even they are set explicitly.
E1498,assigning <*> cores for instance <*>
E1499,Core binding with numactl is not available. Disabling numactl and using taskset instead. This may affect performance in multi-socket system; please use numactl if memory binding is needed.
E1500,"Core binding with <*> is not available, and <*> is set. Please unset <*> to use <*> instead of <*>."
E1501,<*> doesn't exist. Removing it from LD_PRELOAD.
E1502,Failed to un-pickle cache <*>
E1503,"Found tensor with pointer: <*>, but no matching tensor allocation in the trace. Backfilling the trace now. Perhaps the sanitizer was enabled after some torch operations?"
E1504,Found duplicate tensor allocation in the trace for tensor with pointer: <*>. Assuming the trace for tensor deallocation wasn't caught and backfilling it now. Perhaps the sanitizer was enabled after some torch operations?
E1505,"Found Stream with id: <*>, but no matching stream creation in the trace. Backfilling the trace now. Perhaps the sanitizer was enabled after some torch operations?"
E1506,"Found Event with id: <*>, but no matching event creation in the trace. Backfilling the trace now. Perhaps the sanitizer was enabled after some torch operations?"
E1507,Found duplicate event creation in the trace for event with id: <*>. Assuming the trace for event deletion wasn't caught and backfilling it now. Perhaps the sanitizer was enabled after some torch operations?
E1508,"Found duplicate Stream creation in the trace for Stream with id: <*>. PyTorch Streams are only created once, so this trace entry is ignored."
E1509,"Skip the breakpoint, counter=<*>"
E1510,DeviceMesh requires numpy >= <*> to be installed for type checking
E1511,Added key: <*> to store for rank: <*>
E1512,"Waiting in store based barrier to initialize process group for <*> secondsrank: <*>, key: <*> (world_size=<*>, num_workers_joined=<*>, timeout=<*> error=<*>: <*>"
E1513,Rank <*>: Completed store-based barrier for key:<*> with <*> nodes.
E1514,Performing barrier after ProcessGroup initialization since TORCH_DIST_INIT_BARRIER = <*>
E1515,"TORCH_DISTRIBUTED_DEBUG was set to DETAIL, but\n GLOO is not available. Build with Gloo to\n create a wrapper process group in debug mode\n to aid collective desynchronization debugging."
E1516,_object_to_tensor size: <*> hash value: <*>
E1517,_tensor_to_object size: <*> hash value: <*>
E1518,Rank <*> is assigned to subgroup <*>
E1519,"Using nproc_per_node=<*>, setting nproc_per_node to <*> since the instance has <*> GPUs"
E1520,"Using nproc_per_node=<*>, setting nproc_per_node to <*> since the instance has <*> CPUs"
E1521,"Using nproc_per_node=<*>, setting nproc_per_node to <*> since the instance has <*> TPUs"
E1522,"Using nproc_per_node=<*>, setting nproc_per_node to <*> since the instance has <*> CPU"
E1523,Using logs_spec <*> mapped to <*>
E1524,master_addr is only used for static rdzv_backend and when rdzv_endpoint is not specified.
E1525,"*****************************************\nSetting OMP_NUM_THREADS environment variable for each process to be <*> in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. \n*****************************************"
E1526,"activation memory from memory tracker is <*>,"
E1527,activation memory from SAC estimator is <*>
E1528,Something is wrong. Please check!
E1529,Overriding the latter with the former.
E1530,Solver failed to find a solution: <*>
E1531,Local SGD will be started after <*> iterations
E1532,Start to apply local SGD after <*> iterations.
E1533,The matrices to be orthogonalized has at least a column of all <*>. Please set a small value such as <*> as `orthogonalization_epsilon` in PowerSGD state.
E1534,"Compression stats: iter <*>, total before compression <*>, total after compression <*>, rate <*>"
E1535,NOTE: Process group is not serializable and excluded from a saved state.
E1536,"NOTE: Process group will be set to a default group (i.e. the world size). If a different group is desired, please set `self.process_group` after PowerSGD state is loaded."
E1537,Start to apply PowerSGD after <*> iterations.
E1538,A zero tensor of length <*> that represents local error is created.
E1539,"Allocating contiguous memory of length <*> for Ps, and of length <*> for Qs, respectively."
E1540,"Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
E1541,"Each group that has <*> processes average parameters every <*> iterations, if no higher-level averaging."
E1542,Terminating the checkpoint background process...
E1543,Checkpoint background process is dead calling <*>()...
E1544,Initializing dist.ProcessGroup in checkpoint background process
E1545,Checkpoint background process is <*>...
E1546,Waiting for checkpoint save request...
E1547,Received async checkpoint request with id=<*>
E1548,Submitted checkpoint save request for checkpoint_id=<*>
E1549,Checkpoint background process encountered an exception: <*>
E1550,"Duplicate keys to remove: {<*>: [<*>, <*>, <*>], <*>: [<*>, <*>, <*>], <*>: [<*>, <*>, <*>]}"
E1551,"DefaultSavePlanner's <*> argument is being deprecated, and no longer has any effect. Please remove this argument from your call."
E1552,No change in the local plan. Skipping sending the plan to the coordinator
E1553,key:<*> has overlapping chunks: <*> <*>
E1554,[trainer] <*> worker group
E1555,[worker-<*>] Rendezvous'ing worker group
E1556,[validator] <*> worker group
E1557,[optimizer] <*> worker group
E1558,[scheduler] <*> worker group
E1559,[data-loader] <*> worker group
E1560,[model-saver] <*>
E1561,[logger] <*> worker group
E1562,[coordinator] <*> worker group
E1563,[controller] <*> worker group
E1564,[monitor] <*> worker group
E1565,[initializer] <*> worker group
E1566,[finalizer] <*> worker group
E1567,"Received <*> death signal, shutting down workers"
E1568,[<*>] starting workers for entrypoint: <*>
E1569,[DataProcessor] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1570,[ComputeNode] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1571,[StorageManager] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1572,[NetworkHandler] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1573,[LoadBalancer] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1574,[DatabaseAgent] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1575,[SecurityMonitor] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1576,[LogAnalyzer] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1577,[TaskScheduler] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1578,[EventEmitter] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1579,[ResourceAllocator] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1580,[HealthChecker] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1581,[CacheManager] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1582,[NotificationService] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1583,[BackupAgent] worker group successfully finished. Waiting <*> seconds for other agents to finish.
E1584,[Worker] Worker group <*>. <*> attempts left; will restart worker group
E1585,[Manager] Worker group FAILED. <*> attempts left; will restart worker group
E1586,[Coordinator] Worker group <*>. <*> attempts left; will restart worker group
E1587,[Executor] Worker group UNHEALTHY. <*> attempts left; will restart worker group
E1588,[Controller] Worker group FAILED. <*> attempts left; will restart worker group
E1589,[<*>] Detected <*> new nodes from group_rank=<*>; will restart worker group
E1590,Local worker group finished (completed). Waiting <*> seconds for other agents to finish
E1591,Local worker group finished (<*>). Waiting <*> seconds for other agents to finish
E1592,Done waiting for other agents. Elapsed: <*> seconds
E1593,Error waiting on exit barrier. Elapsed: <*> seconds
E1594,Starting a FileTimerServer with <*> ...
E1595,"Empty envs variables, using empty run_id for <*>"
E1596,Environment variable <*> not found. Do not start FileTimerServer.
E1597,Found healthcheck port TORCHELASTIC_HEALTH_CHECK_PORT: <*>
E1598,"<*> doesn't exist, using current time as dummy callback"
E1599,"Invalid healthcheck port value: '<*>', expecting integer. Not starting healthcheck server."
E1600,Environment variable <*> not found. Do not start health check.
E1601,"[Worker] worker pids do not match process_context pids. Expected: <*>, actual: <*>"
E1602,"[Manager] worker pids do not match process_context pids. Expected: <*>, actual: <*>"
E1603,"[Coordinator] worker pids do not match process_context pids. Expected: <*>, actual: <*>"
E1604,"[Executor] worker pids do not match process_context pids. Expected: {<*>, <*>, <*>}, actual: {<*>, <*>, <*>}"
E1605,"[Scheduler] worker pids do not match process_context pids. Expected: <*>, actual: <*>"
E1606,log directory set to: <*>
E1607,Empty envs map provided when defining logging destinations.
E1608,Setting <*> reply file to: <*>
E1609,Failed to register signal handlers since torchelastic is running on a <*>. This could lead to orphaned worker processes if the torchrun is terminated.
E1610,"entrypoint fn finished, waiting for all child procs to exit..."
E1611,failed (exitcode: <*>) local_rank: <*> (pid: <*>) of fn: <*> (start_method: <*>)
E1612,Closing process <*> via signal <*>
E1613,"Unable to shutdown process <*> via SIGTERM, forcefully exiting via SIGKILL"
E1614,"Unable to shutdown process <*> via <*>, forcefully exiting via <*>"
E1615,failed (exitcode: <*>) local_rank: <*> (pid: <*>) of binary: <*>
E1616,Sending process <*> closing signal <*>
E1617,NOTE: Redirects are currently not supported in <*>
E1618,error in log tailor for <*>. <*>: invalid literal for int() with base <*>: <*>
E1619,"error in log tailor for <*>. <*>: can only concatenate str (not ""<*>"") to str"
E1620,error in log tailor for <*>. <*>: <*>
E1621,"User process failed with error data: {\n ""error_code"": ""<*>"",\n ""message"": ""<*>"",\n ""timestamp"": ""<*>"",\n ""file_path"": ""<*>""\n}"
E1622,Failed to parse reply file: <*>
E1623,"('<*> FAILED with no error file. Decorate your entrypoint fn with @record for traceback info. See: <*>', <*>)"
E1624,child error file (<*>) does not have field `message`. \ncannot override error code: <*>
E1625,dumped error file to parent's <*>
E1626,"no error file defined for parent, to copy child error file (<*>)"
E1627,<*> already exists and will be overwritten. Unable to load original contents:
E1628,Creating EtcdStore as the c10d::Store implementation
E1629,Shutdown failed. Error occurred: <*>: The operation timed out after <*> seconds.
E1630,Shutdown failed. Error occurred: ValueError: Invalid value provided for the configuration setting.
E1631,Shutdown failed. Error occurred: <*>: An error occurred while closing the file.
E1632,Shutdown failed. Error occurred: <*>: Unable to connect to the remote server.
E1633,Shutdown failed. Error occurred: KeyError: <*> is missing from the configuration.
E1634,Shutdown failed. Error occurred: <*>
E1635,Attempting to join next rendezvous
E1636,Rendezvous timeout occurred in <*>
E1637,Rendezvous for run_id=<*> was observed to be closed
E1638,"Rendezvous attempt failed, will retry. Reason: <*>: Failed to connect to the server."
E1639,"Rendezvous attempt failed, will retry. Reason: <*>: The operation timed out."
E1640,"Rendezvous attempt failed, will retry. Reason: KeyError: <*>"
E1641,"Rendezvous attempt failed, will retry. Reason: <*>: <*>"
E1642,New rendezvous state created: <*>
E1643,Observed existing rendezvous state: <*>
E1644,Joined rendezvous version <*> as rank <*>. Full state: <*>
E1645,Rank <*> is responsible for join <*> call.
E1646,Rank <*> finished join last call.
E1647,All peers arrived. Confirming membership.
E1648,Waiting for confirmations from all peers.
E1649,"Rendezvous version <*> is complete. Final state: {""nodes"": <*>, ""status"": <*>, ""timestamp"": <*>"
E1650,Added self to waiting list. Rendezvous full state: <*>
E1651,Previously existing rendezvous state changed. Will re-try joining.
E1652,"Join rendezvous CAS unsuccessful, <*>"
E1653,"Confirm membership CAS unsuccessful, retrying"
E1654,"Announce self as waiting CAS unsuccessful, <*>"
E1655,Keep-alive key <*> is not renewed.
E1656,Rendezvous version <*> is incomplete.
E1657,Destroyed rendezvous version <*> successfully.
E1658,Join last-call transition CAS unsuccessful. Will retry
E1659,"Join last-call TTL refresh CAS unsuccessful, will retry"
E1660,"Set closed CAS <*>, retrying"
E1661,deleting etcd data dir: <*>
E1662,"Failed to start etcd server, got error: <*>, retrying"
E1663,etcd server ready. version: <*>
E1664,Exception while registering out of tree plugin <*>:
E1665,Creating TCPStore as the c10d::Store implementation
E1666,"Uncaught exception thrown from _reap_worker(), check that the implementation correctly catches exceptions"
E1667,Reaping worker_id=[<*>]. Expired timers: [<*>]
E1668,Error reaping worker=[<*>]. Will retry on next watchdog.
E1669,"No watchdog thread running, <*>"
E1670,Timer client configured to: <*>
E1671,Could not open the FileTimerServer pipe
E1672,Reaping worker_pid=[<*>]. Expired timers: [<*>]
E1673,No signal specified with worker=[<*>]. Do not reap it.
E1674,Successfully reaped worker=[<*>] with signal=SIGTERM
E1675,Successfully reaped worker=[<*>] with signal=SIGKILL
E1676,Successfully reaped worker=[<*>] with signal=<*>
E1677,Terminating the server process=[<*>] because of expired timers
E1678,Process with pid=<*> does not exist. Skipping
E1679,"argument <*> is deprecated and ignored. Set <*> environment variable to <*> to disable libuv, or <*> to enable it. If the env var is not set, libuv will be used by default."
E1680,Creating c10d store on <*> world_size : <*> is_server : <*> timeout(sec): <*> use_libuv : <*>
E1681,"port: <*> already in use, attempt: [<*>]"
E1682,FSDP firing post-backward hooks for parameters <*>
E1683,FSDP FlatParameter address alignment created <*> numel of padding (<*> vs. <*>)
E1684,FSDP FlatParameter world size divisibility created <*> numel of padding
E1685,"Memory Summary before calling to _allgather_orig_param_states <*> used, <*> free, <*> total"
E1686,FSDP is casting the dtype of <*> to <*>
E1687,"Did not find param with FQN <*>, skipping it. The weight will not be filled if you expect it to be."
E1688,"FSDP finished processing state_dict(), prefix=<*>"
E1689,"FQN=<*>: type=<*>, shape=<*>, local_shape=<*>, dtype=<*>, device=<*>"
E1690,"config has no run_id, generated a random run_id: <*>"
E1691,Created a temporary directory at <*>
E1692,"Creating the optimizer <*> without TorchScript support, this might result in slow computation time in multithreading environment (i.e. Distributed Model Parallel training on CPU) due to the Python's Global Interpreter Lock (GIL). Please file an issue if you need this optimizer in TorchScript."
E1693,"`parameters_as_bucket_view=<*> will be ignored since `overlap_with_ddp=<*>; instead, a different bucketing strategy will be used"
E1694,ZeroRedundancyOptimizer detected that the trainable parameters changed; rebuilding the parameter buckets if enabled
E1695,<*> should not be included in the training loop when <*>
E1696,Adam does not support the argument '<*>'; ZeroRedundancyOptimizer may error due to an empty parameter list
E1697,SGD does not support the argument '<*>'; ZeroRedundancyOptimizer may error due to an empty parameter list
E1698,RMSprop does not support the argument <*>; ZeroRedundancyOptimizer may error due to an empty parameter list
E1699,Adagrad does not support the argument <*>; ZeroRedundancyOptimizer may error due to an empty parameter list
E1700,<*> does not support the argument <*>; ZeroRedundancyOptimizer may error due to an empty parameter list
E1701,rank <*> with <*> parameters across <*> buckets
E1702,<*> DDP buckets and <*> bucket assignments
